connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_continent_code,connection_spec_client_geolocation_city,connection_spec_client_geolocation_metro_code,connection_spec_client_ip,web100_log_entry_connection_spec_remote_ip,connection_spec_client_geolocation_longitude,connection_spec_client_geolocation_region,connection_spec_client_geolocation_country_code
,,,,,99.225.14.163,,,
,,,,,173.178.187.133,,,
44.23320007324219,NA,Starksboro,523,209.99.213.137,209.99.213.137,-73.02059936523438,VT,US
,,,,,76.67.160.134,,,
,,,,,72.224.186.25,,,
,,,,,64.9.225.99,,,
,,,,,162.247.21.80,,,
,,,,,74.51.56.1,,,
,,,,,174.88.232.87,,,
,,,,,156.34.57.205,,,
,,,,,179.219.235.228,,,
,,,,,173.34.207.228,,,
,,,,,76.11.73.233,,,
,,,,,184.151.61.26,,,
,,,,,76.179.56.168,,,
,,,,,70.80.219.153,,,
,,,,,173.178.86.56,,,
,,,,,192.222.148.22,,,
,,,,,142.105.177.30,,,
43.87590026855469,NA,Richmond Hill,0,65.92.235.221,65.92.235.221,-79.43810272216797,ON,CA
,,,,,99.227.202.104,,,
,,,,,24.224.185.35,,,
,,,,,99.241.98.127,,,
,,,,,69.165.145.173,,,
,,,,,174.89.231.239,,,
,,,,,184.144.199.178,,,
60.0,EU,,0,5.141.226.118,5.141.226.118,100.0,,RU
,,,,,96.23.65.94,,,
,,,,,24.36.195.247,,,
,,,,,69.9.106.17,,,
,,,,,216.223.27.37,,,
,,,,,199.167.111.186,,,
,,,,,47.54.56.102,,,
,,,,,184.146.158.197,,,
43.68579864501953,NA,Brampton,0,69.156.237.201,69.156.237.201,-79.76020050048828,ON,CA
,,,,,174.89.65.194,,,
,,,,,67.204.219.122,,,
,,,,,74.209.46.175,,,
,,,,,132.204.243.218,,,
,,,,,209.171.172.62,,,
,,,,,24.50.68.107,,,
,,,,,173.178.86.56,,,
,,,,,99.229.113.251,,,
,,,,,47.55.183.192,,,
,,,,,99.229.113.251,,,
60.0,NA,,0,65.92.118.164,65.92.118.164,-95.0,,CA
,,,,,99.234.108.52,,,
,,,,,142.68.138.67,,,
,,,,,99.231.180.7,,,
,,,,,24.122.204.235,,,
,,,,,69.171.129.108,,,
,,,,,64.9.225.99,,,
,,,,,70.81.217.117,,,
,,,,,24.200.70.30,,,
,,,,,76.69.167.28,,,
,,,,,199.167.111.186,,,
,,,,,132.204.243.253,,,
,,,,,199.167.111.186,,,
,,,,,96.21.67.59,,,
43.75210189819336,NA,Toronto,0,70.50.210.23,70.50.210.23,-79.42019653320312,ON,CA
,,,,,72.53.109.116,,,
,,,,,69.158.20.234,,,
,,,,,99.227.173.164,,,
,,,,,132.204.243.253,,,
,,,,,24.200.70.30,,,
,,,,,173.176.55.9,,,
,,,,,142.167.252.123,,,
,,,,,99.248.154.111,,,
,,,,,50.101.213.21,,,
,,,,,96.20.222.54,,,
,,,,,99.248.154.111,,,
,,,,,70.82.151.6,,,
,,,,,108.162.143.194,,,
,,,,,206.248.128.89,,,
,,,,,24.200.35.155,,,
,,,,,96.20.222.54,,,
,,,,,75.119.234.172,,,
,,,,,184.163.105.86,,,
,,,,,72.39.91.34,,,
,,,,,162.253.129.114,,,
,,,,,76.71.227.58,,,
45.49369812011719,NA,Dollard-des-ormeaux,0,70.24.178.191,70.24.178.191,-73.81320190429688,QC,CA
,,,,,99.241.137.7,,,
,,,,,184.146.250.209,,,
,,,,,99.241.137.7,,,
,,,,,99.241.137.7,,,
,,,,,99.241.137.7,,,
45.500301361083984,NA,Montr�al,0,67.212.88.52,67.212.88.52,-73.56210327148438,QC,CA
,,,,,209.169.187.4,,,
,,,,,173.206.68.201,,,
,,,,,70.26.109.80,,,
,,,,,184.163.128.79,,,
,,,,,64.223.105.154,,,
,,,,,99.241.137.7,,,
,,,,,142.134.97.186,,,
,,,,,99.241.137.7,,,
,,,,,65.175.244.192,,,
,,,,,99.230.36.146,,,
,,,,,70.83.170.129,,,
,,,,,24.222.191.99,,,
,,,,,216.144.124.248,,,
,,,,,76.68.74.241,,,
,,,,,70.50.4.124,,,
,,,,,99.241.137.7,,,
,,,,,74.58.75.33,,,
,,,,,67.204.200.179,,,
,,,,,173.178.187.133,,,
,,,,,24.150.202.172,,,
,,,,,24.222.147.60,,,
,,,,,71.169.168.239,,,
,,,,,142.162.173.243,,,
,,,,,47.55.183.192,,,
43.66669845581055,NA,Toronto,0,209.141.187.208,209.141.187.208,-79.41670227050781,ON,CA
,,,,,70.51.181.147,,,
,,,,,156.34.228.213,,,
,,,,,71.192.223.157,,,
45.95349884033203,NA,Fredericton,0,131.202.25.29,131.202.25.29,-66.67040252685547,NB,CA
,,,,,184.148.15.71,,,
43.65250015258789,NA,Toronto,0,69.156.127.86,69.156.127.86,-79.36859893798828,ON,CA
,,,,,47.63.217.246,,,
45.95349884033203,NA,Fredericton,0,131.202.25.29,131.202.25.29,-66.67040252685547,NB,CA
,,,,,70.51.68.199,,,
,,,,,47.20.53.234,,,
,,,,,76.71.3.44,,,
,,,,,198.200.118.67,,,
43.884498596191406,NA,Markham,0,135.0.192.123,135.0.192.123,-79.23390197753906,ON,CA
,,,,,142.68.234.207,,,
,,,,,99.225.177.119,,,
,,,,,173.178.187.133,,,
,,,,,70.24.253.184,,,
,,,,,184.163.128.79,,,
3.079699993133545,AS,Shah Alam,0,103.244.189.176,103.244.189.176,101.51860046386719,12,MY
,,,,,142.162.173.243,,,
,,,,,205.211.52.171,,,
,,,,,67.58.214.247,,,
,,,,,173.206.109.100,,,
,,,,,24.222.191.99,,,
,,,,,192.226.177.38,,,
,,,,,96.21.27.47,,,
,,,,,47.54.219.254,,,
,,,,,173.176.5.141,,,
,,,,,47.55.183.192,,,
,,,,,99.225.201.157,,,
,,,,,99.228.92.67,,,
,,,,,99.245.133.17,,,
43.644100189208984,NA,Toronto,0,63.142.161.8,63.142.161.8,-79.38009643554688,ON,CA
,,,,,135.19.155.234,,,
,,,,,70.80.207.103,,,
43.66669845581055,NA,Toronto,0,69.158.121.138,69.158.121.138,-79.41670227050781,ON,CA
,,,,,74.116.189.71,,,
,,,,,99.238.166.208,,,
,,,,,70.27.189.96,,,
,,,,,174.95.44.223,,,
,,,,,156.34.210.75,,,
,,,,,64.229.56.120,,,
,,,,,142.68.178.105,,,
,,,,,99.228.17.126,,,
,,,,,67.241.88.185,,,
,,,,,67.241.88.185,,,
,,,,,99.247.190.130,,,
,,,,,216.113.119.11,,,
,,,,,72.53.105.13,,,
,,,,,208.96.95.85,,,
,,,,,23.91.238.78,,,
,,,,,184.75.221.226,,,
,,,,,67.193.126.8,,,
,,,,,76.64.223.73,,,
,,,,,99.238.166.208,,,
,,,,,99.238.166.208,,,
,,,,,72.45.174.66,,,
,,,,,206.188.95.176,,,
,,,,,67.241.88.185,,,
,,,,,216.113.119.11,,,
,,,,,184.75.210.42,,,
,,,,,99.192.24.167,,,
,,,,,174.91.110.205,,,
45.44729995727539,NA,Lasalle,0,135.0.231.13,135.0.231.13,-73.65570068359375,QC,CA
,,,,,74.12.119.216,,,
,,,,,174.91.110.205,,,
,,,,,99.240.174.201,,,
,,,,,174.91.110.205,,,
45.44729995727539,NA,Lasalle,0,135.0.231.13,135.0.231.13,-73.65570068359375,QC,CA
,,,,,47.54.171.21,,,
,,,,,184.75.221.162,,,
,,,,,99.250.172.235,,,
,,,,,64.229.152.23,,,
,,,,,209.197.168.208,,,
,,,,,173.178.187.133,,,
,,,,,191.32.133.254,,,
43.654300689697266,NA,Toronto,0,141.117.116.121,141.117.116.121,-79.37960052490234,ON,CA
,,,,,76.66.84.40,,,
,,,,,24.212.76.234,,,
43.25659942626953,NA,Hamilton,0,192.139.232.243,192.139.232.243,-79.86830139160156,ON,CA
,,,,,24.77.17.80,,,
,,,,,69.207.140.40,,,
,,,,,205.211.50.163,,,
,,,,,205.211.50.163,,,
,,,,,142.217.133.13,,,
,,,,,192.139.237.193,,,
,,,,,99.238.226.171,,,
,,,,,208.101.111.30,,,
46.782798767089844,NA,Qu�bec,0,64.229.141.108,64.229.141.108,-71.31490325927734,QC,CA
,,,,,205.211.50.163,,,
,,,,,99.250.77.8,,,
,,,,,38.108.79.118,,,
45.479400634765625,NA,Dollard-des-ormeaux,0,65.95.45.163,65.95.45.163,-73.84459686279297,QC,CA
,,,,,99.251.50.177,,,
,,,,,208.101.111.30,,,
,,,,,142.217.50.60,,,
,,,,,205.211.50.163,,,
,,,,,184.75.213.186,,,
,,,,,99.251.155.171,,,
,,,,,108.59.73.35,,,
,,,,,67.193.185.26,,,
,,,,,99.239.20.51,,,
,,,,,99.231.180.7,,,
,,,,,99.239.20.51,,,
,,,,,174.89.249.244,,,
,,,,,96.127.211.77,,,
,,,,,135.0.74.149,,,
,,,,,173.178.187.133,,,
,,,,,142.68.246.97,,,
,,,,,76.69.245.2,,,
,,,,,184.75.213.186,,,
,,,,,209.197.171.167,,,
,,,,,76.71.146.0,,,
,,,,,184.163.128.79,,,
,,,,,142.167.235.215,,,
,,,,,99.227.251.191,,,
,,,,,24.50.117.23,,,
,,,,,99.233.205.82,,,
,,,,,142.68.141.144,,,
,,,,,99.246.163.102,,,
,,,,,76.69.245.2,,,
,,,,,96.22.66.42,,,
,,,,,24.122.149.6,,,
,,,,,99.233.205.82,,,
,,,,,69.165.138.151,,,
43.87590026855469,NA,Richmond Hill,0,70.50.139.30,70.50.139.30,-79.43810272216797,ON,CA
,,,,,184.151.178.245,,,
,,,,,142.0.23.102,,,
,,,,,184.163.128.79,,,
,,,,,174.95.30.173,,,
,,,,,142.0.23.102,,,
45.500301361083984,NA,Montr�al,0,205.204.88.172,205.204.88.172,-73.56210327148438,QC,CA
,,,,,24.114.90.193,,,
,,,,,206.248.162.245,,,
,,,,,199.212.8.69,,,
,,,,,75.138.161.110,,,
,,,,,47.54.171.21,,,
,,,,,142.0.23.102,,,
,,,,,72.53.142.22,,,
,,,,,173.178.187.133,,,
,,,,,47.54.171.21,,,
,,,,,76.11.79.64,,,
,,,,,96.21.134.25,,,
,,,,,67.242.43.184,,,
,,,,,47.54.171.21,,,
,,,,,69.196.180.239,,,
,,,,,76.179.206.167,,,
,,,,,199.167.111.186,,,
,,,,,76.179.206.167,,,
,,,,,108.59.73.35,,,
,,,,,70.80.29.78,,,
,,,,,47.55.204.103,,,
,,,,,142.176.117.105,,,
,,,,,99.226.126.250,,,
,,,,,74.75.153.218,,,
,,,,,74.75.153.218,,,
60.0,NA,,0,162.253.128.185,162.253.128.185,-95.0,,CA
,,,,,74.75.153.218,,,
,,,,,70.28.79.101,,,
,,,,,142.167.155.104,,,
43.66669845581055,NA,Toronto,0,66.49.188.187,66.49.188.187,-79.41670227050781,ON,CA
,,,,,199.119.232.221,,,
,,,,,66.66.101.243,,,
,,,,,173.32.14.233,,,
,,,,,173.176.156.150,,,
,,,,,75.158.249.207,,,
,,,,,99.244.177.184,,,
,,,,,173.176.2.90,,,
,,,,,24.156.193.95,,,
,,,,,70.81.144.7,,,
,,,,,173.178.86.56,,,
,,,,,135.19.53.116,,,
,,,,,184.146.27.170,,,
,,,,,173.212.114.244,,,
,,,,,99.244.177.184,,,
,,,,,99.243.30.156,,,
,,,,,96.127.231.94,,,
,,,,,199.167.111.186,,,
,,,,,184.148.252.203,,,
,,,,,99.224.117.51,,,
,,,,,24.122.173.34,,,
,,,,,24.29.74.46,,,
43.46649932861328,NA,Waterloo,0,135.0.25.38,135.0.25.38,-80.5022964477539,ON,CA
,,,,,99.248.157.76,,,
,,,,,184.148.32.207,,,
-39.79999923706055,SA,Valdivia,0,179.56.78.92,179.56.78.92,-73.2332992553711,17,CL
30.400699615478516,NA,Ocean Springs,746,159.118.206.29,159.118.206.29,-88.75869750976562,MS,US
30.400699615478516,NA,Ocean Springs,746,159.118.206.29,159.118.206.29,-88.75869750976562,MS,US
,,,,,99.244.243.76,,,
45.55030059814453,NA,Masson,0,184.151.127.228,184.151.127.228,-75.41280364990234,QC,CA
,,,,,74.67.219.24,,,
,,,,,66.206.232.140,,,
,,,,,173.176.154.31,,,
,,,,,174.117.75.51,,,
,,,,,207.253.183.221,,,
,,,,,184.75.212.66,,,
,,,,,96.43.231.240,,,
,,,,,67.246.97.211,,,
,,,,,99.236.41.236,,,
,,,,,173.176.101.48,,,
,,,,,24.212.241.119,,,
,,,,,72.53.141.214,,,
,,,,,66.206.232.140,,,
,,,,,99.234.148.98,,,
,,,,,216.121.170.162,,,
,,,,,216.121.135.56,,,
,,,,,70.81.142.36,,,
,,,,,65.94.33.157,,,
45.455101013183594,NA,Lasalle,0,70.50.151.206,70.50.151.206,-73.6083984375,QC,CA
,,,,,99.243.129.119,,,
,,,,,70.81.142.36,,,
,,,,,67.241.88.185,,,
,,,,,99.238.23.87,,,
,,,,,64.9.225.99,,,
,,,,,142.68.91.129,,,
,,,,,184.163.128.79,,,
,,,,,71.7.171.116,,,
,,,,,99.238.23.87,,,
,,,,,142.217.2.93,,,
,,,,,69.157.248.13,,,
,,,,,184.145.78.34,,,
,,,,,47.63.114.150,,,
,,,,,192.222.148.22,,,
,,,,,70.27.189.96,,,
,,,,,173.178.187.133,,,
,,,,,69.157.248.13,,,
,,,,,173.178.86.56,,,
,,,,,199.91.213.124,,,
,,,,,76.66.91.238,,,
,,,,,174.116.217.161,,,
,,,,,99.238.23.87,,,
,,,,,99.238.23.87,,,
,,,,,67.241.88.185,,,
,,,,,99.238.23.87,,,
,,,,,72.53.97.22,,,
,,,,,173.246.3.72,,,
,,,,,66.110.160.19,,,
,,,,,174.94.73.11,,,
,,,,,184.144.89.103,,,
,,,,,74.116.186.156,,,
,,,,,71.7.149.6,,,
45.614200592041016,NA,Laval,0,65.94.38.177,65.94.38.177,-73.66899871826172,QC,CA
,,,,,72.0.251.83,,,
43.644100189208984,NA,Toronto,0,184.75.208.130,184.75.208.130,-79.38009643554688,ON,CA
,,,,,173.178.187.133,,,
,,,,,72.53.97.22,,,
,,,,,70.80.172.96,,,
,,,,,47.54.57.226,,,
,,,,,24.203.67.73,,,
,,,,,74.116.186.156,,,
,,,,,99.226.238.181,,,
,,,,,24.203.67.73,,,
,,,,,184.163.128.79,,,
,,,,,70.80.172.96,,,
,,,,,173.206.14.86,,,
,,,,,192.222.148.22,,,
,,,,,174.91.248.166,,,
,,,,,24.200.171.110,,,
,,,,,173.206.14.86,,,
,,,,,24.138.61.54,,,
,,,,,192.222.148.22,,,
,,,,,207.253.144.189,,,
,,,,,174.93.190.15,,,
,,,,,69.165.128.224,,,
,,,,,67.58.211.220,,,
,,,,,174.91.248.166,,,
,,,,,71.7.171.116,,,
,,,,,99.241.170.42,,,
,,,,,184.151.61.26,,,
,,,,,216.48.161.211,,,
,,,,,99.224.143.67,,,
,,,,,173.248.231.59,,,
,,,,,173.176.102.178,,,
,,,,,70.28.79.101,,,
,,,,,24.226.74.234,,,
,,,,,24.212.86.55,,,
,,,,,216.58.19.117,,,
,,,,,24.230.247.122,,,
,,,,,47.54.171.21,,,
,,,,,24.212.189.84,,,
,,,,,174.113.235.44,,,
,,,,,63.135.29.41,,,
,,,,,72.53.130.202,,,
,,,,,108.162.166.253,,,
,,,,,71.173.68.87,,,
,,,,,174.92.98.100,,,
,,,,,156.34.87.22,,,
,,,,,173.252.53.143,,,
,,,,,173.34.222.177,,,
,,,,,66.110.160.19,,,
,,,,,66.131.46.225,,,
,,,,,71.173.68.87,,,
,,,,,24.230.247.122,,,
,,,,,173.179.67.99,,,
,,,,,173.32.103.121,,,
,,,,,99.224.247.199,,,
,,,,,24.141.100.5,,,
,,,,,24.141.100.5,,,
45.624298095703125,NA,Antigonish,0,141.109.116.169,141.109.116.169,-61.99959945678711,NS,CA
,,,,,132.208.24.131,,,
,,,,,216.252.77.121,,,
,,,,,173.238.156.101,,,
,,,,,50.12.189.13,,,
,,,,,23.233.247.20,,,
,,,,,216.154.121.219,,,
,,,,,184.75.214.170,,,
,,,,,24.142.28.166,,,
,,,,,70.83.54.244,,,
,,,,,173.32.163.228,,,
,,,,,66.185.55.207,,,
,,,,,24.89.229.77,,,
,,,,,173.178.187.133,,,
,,,,,24.138.40.119,,,
,,,,,67.241.88.185,,,
,,,,,70.83.54.244,,,
,,,,,74.58.164.56,,,
,,,,,67.241.88.185,,,
,,,,,173.182.166.46,,,
,,,,,70.54.161.131,,,
,,,,,67.241.88.185,,,
,,,,,99.251.180.9,,,
,,,,,174.93.138.254,,,
,,,,,70.83.54.244,,,
,,,,,70.24.121.29,,,
,,,,,209.197.171.167,,,
,,,,,184.163.128.79,,,
46.820701599121094,NA,L�vis,0,70.48.62.177,70.48.62.177,-71.17870330810547,QC,CA
,,,,,67.193.54.53,,,
,,,,,216.218.29.233,,,
,,,,,173.178.187.133,,,
,,,,,207.219.69.249,,,
,,,,,184.163.128.79,,,
,,,,,216.218.29.133,,,
,,,,,142.169.117.99,,,
,,,,,70.81.236.155,,,
,,,,,70.24.120.224,,,
,,,,,99.234.158.176,,,
43.67720031738281,NA,Etobicoke,0,209.141.205.43,209.141.205.43,-79.58940124511719,ON,CA
45.27880096435547,NA,Valleyfield,0,69.156.17.236,69.156.17.236,-74.14219665527344,QC,CA
,,,,,108.162.166.253,,,
,,,,,99.234.158.176,,,
,,,,,50.100.228.105,,,
,,,,,99.234.158.176,,,
,,,,,99.230.198.84,,,
43.669898986816406,NA,Brampton,0,67.55.32.138,67.55.32.138,-79.74440002441406,ON,CA
,,,,,74.65.59.145,,,
,,,,,24.147.123.218,,,
,,,,,96.23.34.84,,,
,,,,,76.68.16.220,,,
,,,,,24.157.161.237,,,
,,,,,50.101.174.119,,,
,,,,,198.200.82.116,,,
,,,,,50.101.174.119,,,
,,,,,24.222.91.209,,,
,,,,,99.234.158.176,,,
,,,,,24.212.135.139,,,
,,,,,184.146.106.10,,,
,,,,,174.88.163.44,,,
,,,,,99.225.131.55,,,
43.644100189208984,NA,Toronto,0,63.142.161.7,63.142.161.7,-79.38009643554688,ON,CA
,,,,,173.179.14.244,,,
,,,,,99.234.158.176,,,
,,,,,72.53.112.244,,,
,,,,,99.234.158.176,,,
,,,,,66.110.164.90,,,
,,,,,99.243.46.43,,,
,,,,,184.161.97.11,,,
,,,,,47.55.117.158,,,
,,,,,184.161.97.11,,,
,,,,,99.225.4.162,,,
,,,,,99.248.128.91,,,
,,,,,24.49.250.65,,,
,,,,,64.228.92.117,,,
,,,,,99.225.4.162,,,
,,,,,47.55.72.125,,,
,,,,,24.153.100.205,,,
,,,,,67.241.88.185,,,
,,,,,24.153.100.205,,,
,,,,,99.228.199.160,,,
,,,,,24.153.100.205,,,
,,,,,74.59.241.155,,,
,,,,,184.161.97.11,,,
,,,,,142.68.201.226,,,
,,,,,74.56.36.97,,,
,,,,,67.241.88.185,,,
,,,,,99.253.129.160,,,
,,,,,99.228.199.160,,,
,,,,,74.14.37.246,,,
,,,,,24.141.100.5,,,
,,,,,142.68.217.162,,,
,,,,,99.242.249.150,,,
,,,,,216.246.242.19,,,
,,,,,216.246.242.19,,,
,,,,,24.122.83.218,,,
,,,,,74.59.151.94,,,
,,,,,74.59.151.94,,,
,,,,,99.244.214.20,,,
,,,,,173.248.208.210,,,
,,,,,65.92.104.182,,,
,,,,,96.22.38.125,,,
,,,,,184.153.136.213,,,
,,,,,24.142.23.92,,,
,,,,,99.235.105.86,,,
,,,,,174.89.226.237,,,
,,,,,96.20.104.112,,,
,,,,,50.12.189.13,,,
43.90140151977539,NA,Bowmanville,0,142.47.212.2,142.47.212.2,-78.67549896240234,ON,CA
,,,,,174.115.90.159,,,
,,,,,99.234.149.165,,,
,,,,,174.118.54.242,,,
,,,,,23.243.225.164,,,
,,,,,47.55.153.175,,,
,,,,,67.193.132.221,,,
,,,,,70.26.242.246,,,
,,,,,198.13.251.239,,,
,,,,,99.246.39.133,,,
,,,,,184.163.25.161,,,
45.59429931640625,NA,Montr�al,0,69.156.131.185,69.156.131.185,-73.53620147705078,QC,CA
,,,,,99.192.5.132,,,
,,,,,174.116.43.9,,,
48.516700744628906,NA,Roberval,0,67.70.125.236,67.70.125.236,-72.2166976928711,QC,CA
,,,,,99.192.37.229,,,
,,,,,108.162.166.253,,,
,,,,,47.54.178.243,,,
48.31330108642578,NA,La Baie,0,24.231.2.6,24.231.2.6,-70.85569763183594,QC,CA
,,,,,174.95.55.136,,,
,,,,,50.110.3.28,,,
,,,,,24.122.110.8,,,
,,,,,67.204.35.74,,,
48.31330108642578,NA,La Baie,0,24.231.2.6,24.231.2.6,-70.85569763183594,QC,CA
,,,,,99.240.195.156,,,
,,,,,99.240.195.156,,,
,,,,,174.117.99.54,,,
,,,,,174.116.169.200,,,
,,,,,99.244.144.118,,,
,,,,,99.244.144.118,,,
,,,,,99.230.198.84,,,
,,,,,99.240.195.156,,,
,,,,,24.122.110.8,,,
,,,,,198.84.164.56,,,
,,,,,75.152.10.242,,,
,,,,,24.226.128.139,,,
,,,,,47.54.171.21,,,
,,,,,184.75.223.226,,,
,,,,,174.117.99.54,,,
,,,,,99.245.175.214,,,
,,,,,47.54.78.156,,,
47.57160186767578,NA,Seattle,819,104.152.106.59,104.152.106.59,-122.33270263671875,WA,US
,,,,,99.227.206.9,,,
,,,,,96.46.198.172,,,
,,,,,206.188.95.176,,,
,,,,,99.225.178.209,,,
,,,,,74.77.43.211,,,
,,,,,184.162.48.127,,,
,,,,,66.187.123.202,,,
,,,,,99.243.77.204,,,
,,,,,198.13.185.91,,,
,,,,,99.225.4.162,,,
,,,,,99.246.39.133,,,
,,,,,70.30.223.68,,,
,,,,,66.206.232.140,,,
,,,,,206.188.95.176,,,
,,,,,47.20.215.246,,,
,,,,,67.193.62.22,,,
,,,,,99.242.159.51,,,
,,,,,47.63.114.150,,,
,,,,,24.235.149.129,,,
,,,,,99.248.128.91,,,
43.67129898071289,NA,Toronto,0,70.50.222.42,70.50.222.42,-79.34120178222656,ON,CA
,,,,,99.246.39.133,,,
,,,,,99.226.157.8,,,
,,,,,174.116.28.126,,,
,,,,,99.252.72.230,,,
43.688499450683594,NA,Brampton,0,67.71.131.87,67.71.131.87,-79.7615966796875,ON,CA
,,,,,70.81.136.190,,,
38.0,NA,,0,12.152.235.2,12.152.235.2,-97.0,,US
,,,,,75.119.234.12,,,
,,,,,99.239.208.169,,,
,,,,,76.64.181.2,,,
,,,,,64.35.201.190,,,
,,,,,24.203.162.78,,,
60.0,NA,,0,162.219.178.146,162.219.178.146,-95.0,,CA
,,,,,67.223.148.94,,,
43.15010070800781,NA,Brantford,0,135.0.19.86,135.0.19.86,-80.27660369873047,ON,CA
,,,,,47.55.79.9,,,
,,,,,99.234.158.176,,,
,,,,,67.249.92.72,,,
,,,,,174.93.210.26,,,
,,,,,173.178.187.133,,,
,,,,,173.179.67.99,,,
,,,,,99.235.76.14,,,
,,,,,173.178.187.133,,,
,,,,,174.94.79.35,,,
,,,,,99.241.111.228,,,
,,,,,99.233.160.169,,,
,,,,,99.241.111.228,,,
,,,,,173.179.18.129,,,
,,,,,66.130.124.184,,,
45.400001525878906,NA,Vaudreuil,0,69.159.114.52,69.159.114.52,-74.0333023071289,QC,CA
,,,,,173.178.187.133,,,
,,,,,24.36.74.176,,,
,,,,,70.36.13.160,,,
,,,,,135.19.50.194,,,
,,,,,173.178.187.133,,,
,,,,,174.93.190.231,,,
,,,,,198.72.50.171,,,
,,,,,50.21.141.228,,,
,,,,,24.141.113.12,,,
,,,,,174.93.190.231,,,
,,,,,47.55.51.41,,,
,,,,,174.93.190.231,,,
,,,,,173.177.124.185,,,
,,,,,173.176.185.242,,,
,,,,,24.114.67.92,,,
20.0,AS,,0,103.251.210.5,103.251.210.5,77.0,,IN
,,,,,173.178.129.32,,,
,,,,,24.89.229.77,,,
,,,,,66.67.71.187,,,
,,,,,162.219.179.118,,,
,,,,,184.161.199.81,,,
,,,,,47.63.87.44,,,
,,,,,69.165.162.91,,,
,,,,,209.128.33.33,,,
,,,,,24.200.19.162,,,
,,,,,24.138.25.228,,,
43.661800384521484,NA,Toronto,0,69.158.26.196,69.158.26.196,-79.38469696044922,ON,CA
,,,,,99.237.76.164,,,
,,,,,24.122.83.218,,,
,,,,,24.157.224.199,,,
,,,,,24.157.224.199,,,
,,,,,24.157.224.199,,,
,,,,,64.229.152.23,,,
,,,,,173.248.208.210,,,
45.5,NA,Montr�al,0,69.159.110.129,69.159.110.129,-73.58329772949219,QC,CA
,,,,,66.103.37.34,,,
,,,,,142.169.117.99,,,
,,,,,216.218.29.233,,,
,,,,,66.103.37.34,,,
,,,,,24.141.100.5,,,
,,,,,99.250.172.235,,,
,,,,,47.54.152.206,,,
,,,,,142.169.118.228,,,
,,,,,66.185.221.93,,,
,,,,,64.9.225.99,,,
,,,,,173.176.185.242,,,
43.644100189208984,NA,Toronto,0,63.142.161.5,63.142.161.5,-79.38009643554688,ON,CA
,,,,,204.237.28.58,,,
,,,,,184.75.213.66,,,
43.661800384521484,NA,Toronto,0,69.158.26.196,69.158.26.196,-79.38469696044922,ON,CA
,,,,,72.39.80.21,,,
43.87590026855469,NA,Richmond Hill,0,70.50.139.30,70.50.139.30,-79.43810272216797,ON,CA
,,,,,156.34.59.75,,,
,,,,,174.114.16.96,,,
,,,,,74.75.51.106,,,
,,,,,142.217.132.129,,,
,,,,,76.70.49.75,,,
,,,,,24.224.185.33,,,
,,,,,99.233.131.147,,,
43.87590026855469,NA,Richmond Hill,0,70.50.139.30,70.50.139.30,-79.43810272216797,ON,CA
,,,,,207.134.60.62,,,
,,,,,70.29.206.136,,,
,,,,,66.187.122.186,,,
,,,,,198.178.118.65,,,
,,,,,132.204.243.218,,,
,,,,,173.178.129.32,,,
60.0,NA,,0,162.253.128.185,162.253.128.185,-95.0,,CA
,,,,,76.68.139.210,,,
,,,,,99.227.173.91,,,
,,,,,174.116.249.215,,,
,,,,,47.55.215.241,,,
,,,,,135.19.53.116,,,
,,,,,96.21.1.231,,,
,,,,,98.124.55.193,,,
,,,,,24.235.146.186,,,
,,,,,99.246.108.104,,,
,,,,,74.69.21.190,,,
,,,,,174.89.249.187,,,
,,,,,135.23.116.20,,,
,,,,,75.138.161.110,,,
,,,,,70.29.10.137,,,
,,,,,206.53.53.208,,,
,,,,,99.240.195.156,,,
43.90140151977539,NA,Bowmanville,0,142.47.212.2,142.47.212.2,-78.67549896240234,ON,CA
,,,,,174.89.249.187,,,
,,,,,135.19.53.116,,,
,,,,,70.29.10.137,,,
,,,,,198.84.239.104,,,
,,,,,174.116.43.9,,,
45.65950012207031,NA,Montr�al,0,65.94.223.84,65.94.223.84,-73.5728988647461,QC,CA
,,,,,174.95.30.173,,,
,,,,,99.234.188.18,,,
,,,,,96.20.13.166,,,
,,,,,184.151.61.26,,,
,,,,,99.234.188.18,,,
,,,,,174.95.30.173,,,
43.644100189208984,NA,Toronto,0,184.75.208.130,184.75.208.130,-79.38009643554688,ON,CA
,,,,,99.250.186.2,,,
,,,,,24.89.218.1,,,
,,,,,173.178.187.133,,,
,,,,,184.75.221.202,,,
,,,,,99.234.158.176,,,
,,,,,99.241.137.7,,,
,,,,,174.94.73.11,,,
,,,,,184.161.68.99,,,
,,,,,174.94.73.11,,,
,,,,,99.234.158.176,,,
,,,,,174.119.87.200,,,
,,,,,99.234.158.176,,,
,,,,,24.138.184.231,,,
,,,,,71.89.0.181,,,
,,,,,67.55.7.61,,,
,,,,,173.178.129.32,,,
,,,,,173.178.129.32,,,
,,,,,173.178.187.133,,,
,,,,,174.92.76.243,,,
,,,,,99.234.158.176,,,
,,,,,216.223.27.39,,,
,,,,,142.167.208.126,,,
,,,,,173.9.116.197,,,
,,,,,70.27.189.96,,,
,,,,,184.160.199.19,,,
,,,,,69.157.252.53,,,
,,,,,173.176.107.31,,,
,,,,,67.223.130.182,,,
,,,,,132.204.251.110,,,
,,,,,173.176.107.31,,,
