connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_continent_code,connection_spec_client_geolocation_city,connection_spec_client_geolocation_metro_code,connection_spec_client_ip,web100_log_entry_connection_spec_remote_ip,connection_spec_client_geolocation_longitude,connection_spec_client_geolocation_region,connection_spec_client_geolocation_country_code
,,,,,76.126.21.147,,,
,,,,,173.197.107.10,,,
,,,,,24.216.243.2,,,
,,,,,64.132.119.161,,,
,,,,,65.78.165.79,,,
20.0,AS,,0,112.110.14.185,112.110.14.185,77.0,,IN
20.0,AS,,0,103.249.5.175,103.249.5.175,77.0,,IN
41.724998474121094,AS,Tbilisi,0,92.51.92.219,92.51.92.219,44.79079818725586,19,GE
,,,,,75.145.171.81,,,
,,,,,162.253.131.34,,,
41.849998474121094,NA,Chicago,602,74.7.165.134,74.7.165.134,-87.6500015258789,IL,US
,,,,,70.43.163.78,,,
,,,,,173.8.78.177,,,
,,,,,187.153.138.173,,,
33.689998626708984,AS,Islamabad,0,182.185.49.12,182.185.49.12,73.05509948730469,08,PK
,,,,,66.115.196.131,,,
,,,,,63.138.213.52,,,
,,,,,96.60.133.154,,,
,,,,,50.247.182.169,,,
,,,,,108.64.75.109,,,
,,,,,99.31.210.165,,,
,,,,,98.207.217.2,,,
,,,,,166.170.36.147,,,
,,,,,107.3.142.44,,,
,,,,,123.211.228.254,,,
,,,,,99.27.92.102,,,
,,,,,98.207.244.35,,,
,,,,,76.14.60.166,,,
,,,,,98.175.140.122,,,
,,,,,96.38.161.39,,,
,,,,,94.75.43.78,,,
,,,,,99.27.92.102,,,
,,,,,96.25.72.39,,,
,,,,,63.248.162.37,,,
,,,,,73.189.75.23,,,
,,,,,74.93.205.98,,,
,,,,,63.248.162.37,,,
,,,,,99.27.92.102,,,
,,,,,67.181.40.236,,,
,,,,,99.27.92.102,,,
,,,,,108.23.187.187,,,
,,,,,76.125.54.126,,,
,,,,,66.87.67.81,,,
,,,,,205.161.249.25,,,
,,,,,69.128.117.186,,,
,,,,,98.255.117.56,,,
,,,,,109.130.29.77,,,
,,,,,50.84.105.58,,,
,,,,,179.199.141.203,,,
,,,,,64.134.153.206,,,
,,,,,187.11.106.161,,,
,,,,,24.4.81.132,,,
,,,,,24.7.188.229,,,
,,,,,98.248.103.117,,,
,,,,,64.39.153.47,,,
12.98330020904541,AS,Bangalore,0,103.227.97.92,103.227.97.92,77.58329772949219,19,IN
,,,,,173.164.26.57,,,
,,,,,24.5.25.123,,,
,,,,,24.7.155.223,,,
41.792198181152344,AS,Shenyang,0,113.226.129.141,113.226.129.141,123.43280029296875,19,CN
,,,,,123.247.42.213,,,
41.792198181152344,AS,Shenyang,0,113.226.129.141,113.226.129.141,123.43280029296875,19,CN
,,,,,62.94.99.185,,,
-10.0,SA,,0,177.200.48.41,177.200.48.41,-55.0,,BR
,,,,,65.161.47.148,,,
14.600000381469727,AS,San Juan,0,112.198.79.135,112.198.79.135,121.0333023071289,D9,PH
,,,,,99.17.213.62,,,
,,,,,209.107.199.5,,,
,,,,,23.120.197.188,,,
,,,,,24.22.80.97,,,
,,,,,74.34.96.20,,,
,,,,,71.193.184.169,,,
,,,,,72.93.206.169,,,
,,,,,72.21.231.86,,,
,,,,,69.176.253.50,,,
,,,,,46.185.191.181,,,
,,,,,76.20.118.81,,,
,,,,,74.34.96.20,,,
,,,,,66.173.92.154,,,
,,,,,96.38.159.220,,,
,,,,,165.234.100.69,,,
,,,,,66.163.146.20,,,
,,,,,74.95.100.10,,,
,,,,,165.234.180.46,,,
,,,,,165.234.182.166,,,
,,,,,165.234.180.54,,,
,,,,,209.243.8.14,,,
,,,,,173.245.67.54,,,
,,,,,110.142.146.139,,,
,,,,,165.234.182.71,,,
,,,,,68.69.234.190,,,
,,,,,165.234.180.46,,,
,,,,,195.234.86.229,,,
39.09149932861328,NA,Newport,515,74.126.88.210,74.126.88.210,-84.49579620361328,KY,US
,,,,,74.218.143.198,,,
,,,,,4.53.178.206,,,
,,,,,72.175.208.11,,,
,,,,,73.15.140.164,,,
,,,,,96.10.241.114,,,
,,,,,66.63.103.223,,,
,,,,,75.145.190.133,,,
,,,,,184.98.141.58,,,
,,,,,70.36.227.13,,,
,,,,,98.255.125.134,,,
,,,,,66.188.113.42,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,71.96.198.251,,,
,,,,,73.15.140.164,,,
,,,,,64.132.169.234,,,
,,,,,121.79.254.134,,,
,,,,,98.224.75.9,,,
,,,,,67.187.248.107,,,
,,,,,50.8.190.208,,,
,,,,,98.208.69.211,,,
,,,,,98.208.69.211,,,
,,,,,107.142.245.105,,,
,,,,,98.207.243.204,,,
37.36970138549805,NA,Sunnyvale,807,71.198.22.84,71.198.22.84,-122.02140045166016,CA,US
,,,,,93.82.23.111,,,
,,,,,73.170.34.241,,,
,,,,,108.233.125.34,,,
,,,,,76.254.70.41,,,
,,,,,50.247.112.17,,,
,,,,,50.247.112.17,,,
,,,,,75.18.252.176,,,
,,,,,76.126.12.30,,,
,,,,,50.247.112.17,,,
,,,,,98.208.90.199,,,
,,,,,73.189.15.75,,,
,,,,,130.166.197.203,,,
,,,,,64.199.170.26,,,
,,,,,72.223.89.37,,,
,,,,,72.223.89.37,,,
,,,,,96.46.31.234,,,
,,,,,173.254.198.180,,,
,,,,,198.202.203.177,,,
,,,,,50.141.105.14,,,
,,,,,107.188.21.123,,,
,,,,,67.187.150.31,,,
,,,,,108.234.246.64,,,
,,,,,107.193.43.2,,,
,,,,,107.188.21.123,,,
,,,,,96.26.151.69,,,
,,,,,67.181.198.26,,,
,,,,,96.26.151.69,,,
,,,,,50.0.182.153,,,
,,,,,99.151.0.180,,,
,,,,,76.20.50.8,,,
,,,,,70.197.8.60,,,
,,,,,115.118.232.189,,,
,,,,,23.122.143.37,,,
,,,,,70.173.1.152,,,
37.80440139770508,NA,Oakland,807,172.56.38.146,172.56.38.146,-122.27079772949219,CA,US
13.0,AS,,0,121.54.54.249,121.54.54.249,122.0,,PH
-37.53329849243164,OC,Ballarat North,0,122.151.241.188,122.151.241.188,143.86669921875,07,AU
,,,,,76.254.14.226,,,
,,,,,162.219.176.58,,,
,,,,,172.56.39.218,,,
,,,,,76.14.41.79,,,
,,,,,5.254.155.155,,,
,,,,,98.207.244.35,,,
,,,,,70.190.252.110,,,
,,,,,70.190.252.110,,,
37.33940124511719,NA,San Jose,807,216.172.148.21,216.172.148.21,-121.8949966430664,CA,US
,,,,,96.38.174.128,,,
,,,,,70.190.252.110,,,
,,,,,74.51.151.135,,,
,,,,,189.208.55.73,,,
,,,,,174.52.241.144,,,
,,,,,67.171.112.53,,,
36.79669952392578,NA,Fresno,866,67.182.115.6,67.182.115.6,-119.92949676513672,CA,US
,,,,,166.170.36.7,,,
,,,,,98.224.5.68,,,
,,,,,73.41.13.227,,,
,,,,,208.54.4.165,,,
,,,,,173.74.151.215,,,
,,,,,174.52.241.144,,,
,,,,,76.102.198.157,,,
,,,,,70.190.252.110,,,
,,,,,107.3.163.169,,,
,,,,,63.226.59.231,,,
,,,,,177.193.48.41,,,
,,,,,76.101.43.225,,,
,,,,,99.73.93.199,,,
,,,,,24.165.3.118,,,
,,,,,66.245.49.205,,,
,,,,,76.20.111.28,,,
,,,,,24.7.145.39,,,
,,,,,189.69.197.169,,,
,,,,,66.245.49.205,,,
,,,,,98.248.30.13,,,
,,,,,98.248.30.13,,,
,,,,,98.248.30.13,,,
,,,,,94.83.225.100,,,
,,,,,213.203.151.34,,,
,,,,,24.121.126.69,,,
,,,,,24.121.126.69,,,
,,,,,24.121.126.69,,,
,,,,,12.196.76.13,,,
,,,,,67.187.150.31,,,
,,,,,100.1.37.158,,,
,,,,,100.1.37.158,,,
,,,,,50.197.7.245,,,
,,,,,166.171.248.154,,,
,,,,,108.16.1.200,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,71.149.243.93,,,
,,,,,50.192.181.62,,,
,,,,,191.253.247.170,,,
,,,,,66.153.106.252,,,
,,,,,71.94.14.5,,,
,,,,,76.102.198.157,,,
,,,,,99.118.20.187,,,
,,,,,67.188.93.187,,,
,,,,,70.231.135.99,,,
,,,,,76.196.72.245,,,
,,,,,98.210.149.114,,,
,,,,,67.188.93.187,,,
,,,,,162.247.21.80,,,
,,,,,75.111.39.66,,,
,,,,,50.174.179.218,,,
,,,,,76.102.198.157,,,
,,,,,216.139.15.13,,,
,,,,,76.102.137.245,,,
,,,,,115.70.222.211,,,
,,,,,60.240.227.138,,,
,,,,,99.27.92.102,,,
,,,,,67.188.154.56,,,
,,,,,109.66.23.236,,,
,,,,,109.66.23.236,,,
,,,,,162.253.131.202,,,
,,,,,88.97.62.90,,,
,,,,,24.4.242.231,,,
,,,,,50.0.121.160,,,
,,,,,24.205.209.132,,,
,,,,,92.124.49.108,,,
,,,,,64.18.117.188,,,
,,,,,98.238.246.61,,,
,,,,,173.11.115.115,,,
,,,,,73.162.232.162,,,
,,,,,50.174.54.47,,,
,,,,,142.129.109.215,,,
,,,,,142.129.109.215,,,
,,,,,75.82.202.100,,,
,,,,,50.174.54.47,,,
,,,,,76.14.163.250,,,
,,,,,98.207.179.245,,,
,,,,,50.174.54.47,,,
,,,,,189.245.185.189,,,
,,,,,98.207.179.245,,,
,,,,,73.162.232.162,,,
,,,,,83.27.193.224,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,67.180.196.85,,,
,,,,,75.14.220.177,,,
,,,,,73.162.66.29,,,
,,,,,171.33.253.108,,,
,,,,,173.13.75.105,,,
,,,,,76.126.121.45,,,
,,,,,192.119.21.68,,,
,,,,,108.58.255.114,,,
,,,,,75.48.14.204,,,
,,,,,98.255.220.111,,,
,,,,,98.224.89.182,,,
,,,,,96.41.62.218,,,
37.5984992980957,AS,Seoul,0,123.215.60.144,123.215.60.144,126.97830200195312,11,KR
,,,,,99.122.134.94,,,
,,,,,68.116.82.100,,,
,,,,,189.214.153.154,,,
,,,,,99.27.92.102,,,
,,,,,216.16.78.173,,,
,,,,,166.171.251.200,,,
,,,,,71.204.157.158,,,
,,,,,69.62.220.145,,,
,,,,,69.62.220.145,,,
,,,,,70.43.163.78,,,
,,,,,120.151.103.124,,,
,,,,,98.207.243.204,,,
,,,,,98.207.243.204,,,
20.966699600219727,AS,Surat,0,183.182.88.222,183.182.88.222,72.9000015258789,09,IN
,,,,,108.206.38.57,,,
,,,,,216.43.235.202,,,
,,,,,71.193.54.107,,,
,,,,,71.193.54.107,,,
,,,,,67.182.160.35,,,
,,,,,69.181.192.208,,,
,,,,,184.75.213.98,,,
,,,,,205.161.251.210,,,
,,,,,162.253.131.146,,,
,,,,,208.54.5.166,,,
,,,,,205.161.251.210,,,
,,,,,23.119.123.25,,,
,,,,,24.176.166.134,,,
,,,,,50.136.241.15,,,
,,,,,216.93.200.144,,,
,,,,,24.130.67.143,,,
,,,,,76.173.84.192,,,
,,,,,75.94.129.233,,,
,,,,,179.176.247.77,,,
,,,,,109.223.145.53,,,
,,,,,67.182.173.228,,,
,,,,,12.204.24.72,,,
,,,,,75.140.119.96,,,
,,,,,75.25.128.198,,,
,,,,,24.37.132.18,,,
40.56779861450195,NA,Allentown,504,69.7.231.196,69.7.231.196,-75.48280334472656,PA,US
,,,,,208.105.203.201,,,
,,,,,70.208.13.170,,,
,,,,,71.198.247.66,,,
,,,,,162.212.205.138,,,
,,,,,162.203.48.132,,,
34.05220031738281,NA,Los Angeles,803,72.54.249.179,72.54.249.179,-118.24369812011719,CA,US
,,,,,69.62.195.68,,,
,,,,,65.29.245.30,,,
33.98310089111328,NA,Pico Rivera,803,74.7.64.227,74.7.64.227,-118.0967025756836,CA,US
,,,,,69.88.74.130,,,
14.550100326538086,AS,Makati City,0,121.54.32.103,121.54.32.103,121.03600311279297,D9,PH
,,,,,76.14.162.127,,,
,,,,,177.128.70.22,,,
,,,,,65.78.142.55,,,
,,,,,67.226.150.237,,,
,,,,,66.162.81.83,,,
,,,,,64.9.225.99,,,
,,,,,76.126.139.153,,,
,,,,,67.187.142.93,,,
,,,,,72.253.8.21,,,
,,,,,24.130.206.20,,,
,,,,,91.197.11.243,,,
,,,,,74.95.100.10,,,
,,,,,67.59.199.98,,,
37.86579895019531,NA,Berkeley,807,108.205.50.80,108.205.50.80,-122.2750015258789,CA,US
,,,,,50.0.102.84,,,
,,,,,50.0.102.84,,,
,,,,,67.59.199.98,,,
,,,,,66.173.31.211,,,
,,,,,107.212.43.28,,,
,,,,,24.111.72.186,,,
,,,,,75.149.145.162,,,
,,,,,69.178.223.132,,,
,,,,,67.181.0.244,,,
,,,,,165.234.180.54,,,
,,,,,24.111.72.122,,,
,,,,,70.36.145.201,,,
,,,,,209.243.8.14,,,
,,,,,67.59.199.98,,,
,,,,,198.91.134.81,,,
40.53730010986328,NA,Pittsburgh,508,199.255.170.98,199.255.170.98,-79.87999725341797,PA,US
,,,,,198.91.134.81,,,
,,,,,50.197.171.85,,,
,,,,,198.91.134.81,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,66.173.92.154,,,
,,,,,50.174.197.62,,,
18.25,NA,,0,66.129.175.210,66.129.175.210,-66.5,,PR
39.20050048828125,NA,Cincinnati,515,204.10.222.14,204.10.222.14,-84.57499694824219,OH,US
38.0,NA,,0,4.34.71.19,4.34.71.19,-97.0,,US
,,,,,137.63.73.22,,,
,,,,,207.97.173.2,,,
,,,,,24.97.154.158,,,
,,,,,94.83.225.100,,,
28.66670036315918,AS,Delhi,0,103.248.172.226,103.248.172.226,77.2166976928711,07,IN
,,,,,72.89.180.38,,,
,,,,,70.164.138.7,,,
29.7632999420166,NA,Houston,618,172.56.15.173,172.56.15.173,-95.36329650878906,TX,US
21.033300399780273,AS,Hanoi,0,183.81.60.109,183.81.60.109,105.8499984741211,44,VN
,,,,,174.135.116.14,,,
,,,,,67.164.12.63,,,
,,,,,50.173.75.242,,,
,,,,,166.170.41.129,,,
,,,,,152.179.36.218,,,
,,,,,71.201.123.33,,,
,,,,,166.170.41.129,,,
,,,,,173.84.211.106,,,
,,,,,67.164.200.120,,,
,,,,,66.122.182.146,,,
,,,,,173.84.211.106,,,
,,,,,162.226.113.223,,,
,,,,,110.159.171.204,,,
,,,,,98.248.24.138,,,
,,,,,98.101.118.118,,,
,,,,,151.202.16.130,,,
,,,,,76.218.112.192,,,
,,,,,173.11.187.186,,,
38.48550033569336,NA,Sacramento,862,98.208.32.255,98.208.32.255,-121.34310150146484,CA,US
23.11669921875,AS,Guangzhou,0,58.60.164.153,58.60.164.153,113.25,30,CN
,,,,,58.60.164.153,,,
38.48550033569336,NA,Sacramento,862,98.208.32.255,98.208.32.255,-121.34310150146484,CA,US
,,,,,209.242.146.21,,,
,,,,,184.75.67.116,,,
,,,,,216.86.190.169,,,
60.0,EU,,0,5.141.230.59,5.141.230.59,100.0,,RU
,,,,,98.173.8.98,,,
38.48550033569336,NA,Sacramento,862,98.208.32.255,98.208.32.255,-121.34310150146484,CA,US
,,,,,67.182.21.237,,,
13.08329963684082,AS,Chennai,0,116.203.149.176,116.203.149.176,80.2833023071289,25,IN
,,,,,173.197.107.2,,,
,,,,,5.143.190.25,,,
-10.0,SA,,0,201.230.215.17,201.230.215.17,-76.0,,PE
,,,,,177.157.230.218,,,
,,,,,64.39.154.147,,,
,,,,,216.115.9.50,,,
47.89849853515625,NA,Everett,819,169.204.67.8,169.204.67.8,-122.25890350341797,WA,US
,,,,,177.157.230.218,,,
,,,,,67.182.104.16,,,
,,,,,198.189.134.111,,,
,,,,,180.112.219.206,,,
,,,,,198.144.153.101,,,
,,,,,50.141.83.13,,,
,,,,,50.141.83.13,,,
,,,,,98.242.8.142,,,
,,,,,198.189.134.111,,,
,,,,,189.223.171.92,,,
40.73860168457031,NA,Salt Lake City,770,50.141.64.5,50.141.64.5,-111.85910034179688,UT,US
,,,,,184.75.214.178,,,
,,,,,192.43.186.52,,,
,,,,,166.170.49.46,,,
,,,,,98.150.188.7,,,
,,,,,71.193.7.51,,,
,,,,,162.253.130.242,,,
,,,,,108.235.12.170,,,
,,,,,65.78.174.173,,,
-36.86669921875,OC,Parnell,0,114.23.124.142,114.23.124.142,174.78329467773438,E7,NZ
,,,,,108.210.204.156,,,
,,,,,216.16.10.154,,,
,,,,,166.170.36.185,,,
,,,,,198.217.64.131,,,
,,,,,70.168.223.217,,,
37.5984992980957,AS,Seoul,0,223.62.163.28,223.62.163.28,126.97830200195312,11,KR
,,,,,97.94.142.54,,,
,,,,,166.171.248.124,,,
,,,,,67.182.21.237,,,
,,,,,68.191.184.106,,,
,,,,,67.91.70.4,,,
,,,,,50.150.99.81,,,
29.7632999420166,NA,Houston,618,199.227.38.74,199.227.38.74,-95.36329650878906,TX,US
,,,,,162.204.18.25,,,
33.44029998779297,NA,Mesa,753,71.35.76.76,71.35.76.76,-111.85369873046875,AZ,US
,,,,,166.171.251.124,,,
,,,,,75.18.252.176,,,
,,,,,176.107.248.21,,,
16.700000762939453,AS,Kolhapur,0,117.239.47.202,117.239.47.202,74.2166976928711,16,IN
,,,,,50.131.196.183,,,
,,,,,108.160.41.170,,,
,,,,,67.180.215.188,,,
,,,,,72.207.18.196,,,
,,,,,71.84.137.25,,,
,,,,,98.255.146.33,,,
,,,,,96.38.170.249,,,
,,,,,108.197.104.214,,,
,,,,,70.197.15.165,,,
53.18349838256836,EU,Samara,0,85.26.232.226,85.26.232.226,50.11819839477539,65,RU
,,,,,73.48.225.243,,,
,,,,,98.208.55.89,,,
,,,,,98.208.55.89,,,
,,,,,108.89.37.132,,,
,,,,,50.186.70.166,,,
,,,,,213.140.59.30,,,
,,,,,66.167.204.92,,,
,,,,,24.10.183.229,,,
,,,,,98.224.64.110,,,
,,,,,203.42.248.166,,,
,,,,,24.120.41.184,,,
,,,,,24.5.121.197,,,
34.137901306152344,NA,Studio City,803,38.122.108.178,38.122.108.178,-118.39189910888672,CA,US
,,,,,24.23.61.74,,,
,,,,,216.93.225.15,,,
,,,,,74.203.197.243,,,
,,,,,166.170.38.135,,,
37.0447998046875,NA,Santa Cruz,828,66.201.56.2,66.201.56.2,-122.10209655761719,CA,US
,,,,,173.161.66.25,,,
,,,,,179.191.158.180,,,
,,,,,208.180.37.76,,,
-6.449999809265137,SA,Caic�,0,177.223.48.162,177.223.48.162,-37.099998474121094,22,BR
,,,,,71.13.194.14,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,68.95.190.249,,,
,,,,,75.75.207.162,,,
,,,,,50.73.165.121,,,
,,,,,64.141.11.66,,,
,,,,,173.8.173.58,,,
,,,,,50.199.175.177,,,
,,,,,66.223.239.98,,,
,,,,,174.23.165.219,,,
37.33380126953125,NA,San Jose,807,205.185.112.252,205.185.112.252,-121.8915023803711,CA,US
,,,,,71.13.194.14,,,
,,,,,174.240.8.63,,,
,,,,,162.219.179.91,,,
,,,,,76.102.31.220,,,
40.0,EU,,0,90.163.88.245,90.163.88.245,-4.0,,ES
,,,,,151.224.239.73,,,
,,,,,162.253.131.154,,,
,,,,,184.75.221.26,,,
,,,,,174.240.8.63,,,
,,,,,166.171.248.218,,,
,,,,,69.80.252.230,,,
,,,,,76.103.251.159,,,
,,,,,76.20.69.203,,,
,,,,,70.36.143.223,,,
,,,,,184.75.223.50,,,
,,,,,108.84.40.144,,,
,,,,,70.57.85.160,,,
,,,,,73.12.146.112,,,
,,,,,73.12.146.112,,,
,,,,,71.197.90.38,,,
,,,,,68.2.93.189,,,
,,,,,76.126.77.10,,,
,,,,,108.84.40.144,,,
,,,,,108.202.160.208,,,
,,,,,108.202.160.208,,,
,,,,,108.62.247.83,,,
,,,,,64.9.225.99,,,
,,,,,108.64.108.163,,,
,,,,,24.4.139.216,,,
,,,,,4.53.178.206,,,
,,,,,137.63.72.126,,,
,,,,,63.248.147.173,,,
,,,,,64.9.225.99,,,
,,,,,71.93.42.225,,,
,,,,,113.32.178.34,,,
,,,,,41.66.224.146,,,
,,,,,41.66.224.146,,,
28.0,AF,,0,105.235.133.45,105.235.133.45,3.0,,DZ
,,,,,71.198.202.215,,,
,,,,,27.33.123.211,,,
,,,,,70.90.174.58,,,
21.51689910888672,AS,Jeddah,0,188.54.225.57,188.54.225.57,39.219200134277344,14,SA
,,,,,71.202.87.136,,,
25.0,AS,,0,5.245.250.220,5.245.250.220,45.0,,SA
13.0,AS,,0,111.68.38.28,111.68.38.28,122.0,,PH
,,,,,60.223.231.131,,,
,,,,,75.142.251.33,,,
,,,,,213.140.59.10,,,
,,,,,179.157.162.76,,,
,,,,,69.62.220.145,,,
,,,,,179.156.204.214,,,
,,,,,191.103.14.199,,,
,,,,,65.78.139.114,,,
,,,,,5.254.151.131,,,
,,,,,67.187.150.31,,,
,,,,,5.228.2.240,,,
,,,,,173.51.221.216,,,
42.985801696777344,NA,Victor,538,173.84.39.33,173.84.39.33,-77.4280014038086,NY,US
,,,,,82.222.131.144,,,
,,,,,96.38.159.220,,,
,,,,,197.255.75.220,,,
,,,,,99.167.195.20,,,
31.86389923095703,AS,Hefei,0,61.132.138.213,61.132.138.213,117.28079986572266,01,CN
,,,,,67.181.133.140,,,
,,,,,24.130.123.221,,,
,,,,,95.28.179.194,,,
,,,,,206.217.192.188,,,
,,,,,217.37.179.209,,,
,,,,,95.28.179.194,,,
,,,,,50.185.84.123,,,
,,,,,108.244.88.147,,,
,,,,,50.184.226.243,,,
,,,,,71.146.66.34,,,
,,,,,174.62.126.3,,,
,,,,,69.226.214.83,,,
,,,,,67.181.156.122,,,
,,,,,71.146.66.34,,,
,,,,,108.244.88.147,,,
,,,,,108.244.88.147,,,
,,,,,174.62.126.3,,,
,,,,,71.197.90.38,,,
,,,,,71.146.66.34,,,
,,,,,99.174.237.188,,,
,,,,,50.125.42.4,,,
,,,,,70.211.68.203,,,
,,,,,118.209.233.40,,,
,,,,,98.238.145.146,,,
,,,,,73.2.32.179,,,
,,,,,98.167.236.161,,,
,,,,,98.167.236.161,,,
,,,,,50.125.42.4,,,
,,,,,65.50.222.225,,,
,,,,,68.69.234.190,,,
,,,,,24.111.72.122,,,
,,,,,74.95.100.10,,,
,,,,,66.173.31.211,,,
,,,,,98.112.18.134,,,
,,,,,69.178.223.132,,,
,,,,,98.101.127.162,,,
,,,,,24.111.72.186,,,
,,,,,71.177.35.234,,,
,,,,,75.149.145.162,,,
,,,,,98.112.18.134,,,
,,,,,209.243.25.164,,,
,,,,,50.244.250.217,,,
,,,,,66.163.146.20,,,
,,,,,71.238.75.155,,,
,,,,,206.197.244.3,,,
,,,,,24.10.161.20,,,
39.92890167236328,AS,Beijing,0,123.116.148.142,123.116.148.142,116.38829803466797,22,CN
,,,,,165.234.184.59,,,
,,,,,76.126.126.220,,,
,,,,,209.243.8.14,,,
,,,,,199.103.55.148,,,
,,,,,50.173.119.66,,,
37.35369873046875,NA,Sunnyvale,807,71.198.20.15,71.198.20.15,-122.03070068359375,CA,US
,,,,,75.95.203.178,,,
37.35369873046875,NA,Sunnyvale,807,71.198.20.15,71.198.20.15,-122.03070068359375,CA,US
,,,,,68.69.234.190,,,
,,,,,209.243.25.164,,,
32.702598571777344,AS,Tehran,0,109.125.187.35,109.125.187.35,51.15370178222656,28,IR
,,,,,72.130.178.135,,,
,,,,,107.193.43.2,,,
,,,,,24.111.72.122,,,
,,,,,74.95.100.10,,,
,,,,,24.111.72.122,,,
,,,,,69.161.38.42,,,
,,,,,191.249.14.104,,,
,,,,,179.182.183.79,,,
,,,,,179.125.46.106,,,
,,,,,24.111.72.186,,,
,,,,,66.173.31.211,,,
,,,,,165.234.180.46,,,
,,,,,209.243.8.14,,,
,,,,,179.182.183.79,,,
,,,,,75.149.145.162,,,
,,,,,69.178.223.132,,,
,,,,,204.246.122.65,,,
,,,,,67.160.205.141,,,
,,,,,108.192.16.233,,,
34.25830078125,AS,Xian,0,36.40.90.87,36.40.90.87,108.92859649658203,26,CN
-20.283300399780273,AF,,0,197.231.191.65,197.231.191.65,57.54999923706055,,MU
,,,,,178.184.138.243,,,
,,,,,109.70.211.225,,,
,,,,,74.95.100.10,,,
,,,,,108.16.1.200,,,
,,,,,165.234.182.166,,,
,,,,,66.173.92.154,,,
,,,,,141.149.254.230,,,
42.83330154418945,EU,,0,5.170.97.78,5.170.97.78,12.83329963684082,,IT
13.0,AS,,0,121.54.54.238,121.54.54.238,122.0,,PH
60.0,EU,,0,5.141.215.139,5.141.215.139,100.0,,RU
,,,,,75.127.195.90,,,
28.0,AF,,0,105.111.207.212,105.111.207.212,3.0,,DZ
,,,,,209.243.8.14,,,
,,,,,75.146.9.133,,,
,,,,,165.234.180.54,,,
,,,,,50.248.236.185,,,
,,,,,188.11.54.219,,,
,,,,,66.163.146.20,,,
,,,,,173.12.213.29,,,
,,,,,108.38.33.16,,,
,,,,,64.9.225.99,,,
,,,,,162.236.144.224,,,
,,,,,107.0.164.130,,,
,,,,,165.234.184.59,,,
,,,,,63.230.107.142,,,
,,,,,76.93.216.170,,,
,,,,,24.23.180.90,,,
,,,,,165.234.180.46,,,
,,,,,165.234.182.71,,,
,,,,,209.243.25.164,,,
33.61410140991211,NA,Lubbock,651,216.48.251.1,216.48.251.1,-101.9573974609375,TX,US
,,,,,68.69.234.190,,,
,,,,,130.212.127.225,,,
,,,,,130.212.167.26,,,
,,,,,192.81.2.163,,,
,,,,,130.212.127.225,,,
,,,,,74.87.32.10,,,
,,,,,74.87.32.10,,,
,,,,,75.61.72.104,,,
,,,,,105.224.30.210,,,
,,,,,105.224.30.210,,,
,,,,,162.253.130.42,,,
,,,,,98.239.93.76,,,
,,,,,98.255.225.60,,,
,,,,,78.161.117.54,,,
25.77429962158203,NA,Miami,528,50.20.173.35,50.78.114.107,-80.1937026977539,FL,US
,,,,,108.184.176.175,,,
,,,,,216.37.67.242,,,
,,,,,58.37.124.75,,,
47.0,EU,,0,217.192.60.62,217.192.60.62,8.0,,CH
,,,,,173.10.208.186,,,
,,,,,76.201.83.42,,,
31.0,AS,,0,5.45.130.119,5.45.130.119,36.0,,JO
,,,,,66.228.80.226,,,
,,,,,66.228.80.226,,,
,,,,,74.62.89.62,,,
,,,,,67.169.67.129,,,
-9.966699600219727,SA,Rio Branco,0,189.125.64.34,189.125.64.34,-67.80000305175781,01,BR
,,,,,67.188.18.192,,,
,,,,,108.215.212.72,,,
23.11669921875,AS,Guangzhou,0,183.36.69.153,183.36.69.153,113.25,30,CN
,,,,,71.92.83.97,,,
14.648799896240234,AS,Quezon City,0,112.198.90.198,112.198.90.198,121.0509033203125,F2,PH
,,,,,99.127.225.45,,,
,,,,,76.14.18.204,,,
45.38840103149414,NA,Gladstone,820,50.141.103.7,50.141.103.7,-122.59449768066406,OR,US
,,,,,24.205.200.160,,,
,,,,,24.100.220.246,,,
,,,,,73.15.60.228,,,
,,,,,98.234.117.104,,,
,,,,,24.100.220.246,,,
,,,,,108.193.2.32,,,
,,,,,108.193.2.32,,,
,,,,,108.193.2.32,,,
,,,,,24.5.65.100,,,
,,,,,50.126.79.78,,,
,,,,,205.179.249.138,,,
,,,,,98.100.106.90,,,
,,,,,108.193.2.32,,,
,,,,,108.193.2.32,,,
,,,,,108.193.2.32,,,
38.0,NA,,0,65.116.179.109,65.116.179.109,-97.0,,US
,,,,,71.86.24.154,,,
,,,,,70.192.74.250,,,
46.19329833984375,NA,Longview,820,209.34.140.68,209.34.140.68,-123.05480194091797,WA,US
,,,,,108.231.128.249,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,71.193.28.86,,,
